Equipamento;Data/Hora;Codigo Frente (Digitada);Corte Base Automatico/Manual;Descricao Equipamento;Estado;Estado Operacional;Esteira Ligada;Grupo;Grupo Operacao;Horimetro;Implemento Ligado;Latitude;Longitude;Motor Ligado;Operacao;Operador;Pressao de Corte;RPM Extrator;RPM Motor;RTK;Tipo de Equipamento;Trabalhando Frente Dividida;Trabalhando em Fila;Velocidade;Implemento;Tipo Comunicacao
6129;17/03/2025 03:59:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590267181396495;-50,868651072184264;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:00:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590264002482108;-50,86864471435548;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:01:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590267181396495;-50,86864471435548;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:02:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590273539225272;-50,86864471435548;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:03:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590270360310885;-50,86865743001304;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:04:26;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590264002482108;-50,868651072184264;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;947;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:05:26;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,590321222941093;-50,86859385172528;Sim;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;1369;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,844;null;GPRS
6129;17/03/2025 04:05:30;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,590368906656913;-50,8685620625814;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;1370;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;6,38;null;GPRS
6129;17/03/2025 04:06:30;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,59108098347983;-50,86800257364911;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;1309;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;4,92;null;GPRS
6129;17/03/2025 04:07:30;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,59181849161785;-50,86739857991538;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;1413;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,801;null;GPRS
6129;17/03/2025 04:08:30;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,59260368347169;-50,866756439209;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;1592;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;4,191;null;GPRS
6129;17/03/2025 04:08:33;null;null;Plantadora;TRABALHANDO;TRABALHANDO;null;PLANTADEIRA;Produtiva;2498.8;null;-19,592616399129245;-50,8667310078939;Sim;PLANTIO DE MUDA;JOSE AILSON DE ARAUJO;null;null;1599;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;4,202;null;GPRS
6129;17/03/2025 04:08:43;null;null;Plantadora;MANOBRA;MANOBRA;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,59267044067384;-50,866603851318374;Sim;MANOBRA;JOSE AILSON DE ARAUJO;null;null;1342;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;5,305;null;GPRS
6129;17/03/2025 04:09:39;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,59336344401043;-50,8658536275228;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;1690;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;12,559;null;GPRS
6129;17/03/2025 04:10:39;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,594441095987968;-50,864543914794936;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;944;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;2,887;null;GPRS
6129;17/03/2025 04:11:39;null;null;Plantadora;DESLOCAMENTO;DESLOCAMENTO INTERNO;null;PLANTADEIRA;Auxiliar;2498.8;null;-19,59493064880372;-50,86410522460939;Sim;MUDANCA DE AREA RODANDO;JOSE AILSON DE ARAUJO;null;null;901;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:12:03;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Perdida;2498.8;null;-19,5949370066325;-50,86411158243817;Sim;FALTA DE APONTAMENTO;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:12:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594943364461276;-50,86411158243817;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:13:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594927469889335;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:14:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59493064880372;-50,86411158243817;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:15:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:16:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:17:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:18:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:19:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:20:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86411158243817;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:21:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594914754231784;-50,864117940266944;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:22:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59491793314617;-50,86411158243817;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:23:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:24:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86411158243817;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:25:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594914754231784;-50,86411158243817;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:26:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:27:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:28:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:29:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594911575317393;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:30:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:31:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:32:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:33:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86410522460939;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:34:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:35:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490521748862;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:36:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59488932291668;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:37:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:38:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594914754231784;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:39:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490521748862;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:40:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594914754231784;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:41:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594927469889335;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:42:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:43:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594914754231784;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:44:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:45:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:46:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594911575317393;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:47:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:48:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59493064880372;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:49:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86409250895184;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:50:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490521748862;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:51:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594911575317393;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:52:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594914754231784;-50,86408615112306;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:53:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:54:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:55:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594908396403007;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:56:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594895680745456;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:57:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594892501831065;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:58:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59488614400229;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 04:59:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594892501831065;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:00:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:01:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:02:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594895680745456;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:03:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:04:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:05:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59490203857423;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:06:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594895680745456;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:07:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594898859659843;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:08:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594933827718112;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:09:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59493064880372;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:10:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:11:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59493064880372;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:12:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59493064880372;-50,86407979329429;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:13:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594927469889335;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:14:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:15:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594924290974948;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:16:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594927469889335;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:17:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594921112060558;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:18:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,59493064880372;-50,86406071980796;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 05:19:14;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2498.8;null;-19,594940185546886;-50,864073435465514;Nao;MANUTENCAO BASE;JOSE AILSON DE ARAUJO;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
